Taxon,Order,Family,Genus,Species
Neognathae,Galliformes,Phasianidae,Francolinus,Francolinus pondicerianus
Neognathae,Galliformes,Phasianidae,Francolinus,Francolinus gularis
Neognathae,Galliformes,Phasianidae,Peliperdix,Peliperdix lathami
Neognathae,Galliformes,Phasianidae,Peliperdix,Peliperdix coqui
Neognathae,Galliformes,Phasianidae,Peliperdix,Peliperdix albogularis
Neognathae,Galliformes,Phasianidae,Peliperdix,Peliperdix schlegelii
Neognathae,Galliformes,Phasianidae,Scleroptila,Scleroptila streptophora
Neognathae,Galliformes,Phasianidae,Scleroptila,Scleroptila afra
Neognathae,Galliformes,Phasianidae,Scleroptila,Scleroptila levaillantii
Neognathae,Galliformes,Phasianidae,Scleroptila,Scleroptila finschi
Neognathae,Galliformes,Phasianidae,Scleroptila,Scleroptila shelleyi
Neognathae,Galliformes,Phasianidae,Scleroptila,Scleroptila psilolaema
Neognathae,Galliformes,Phasianidae,Scleroptila,Scleroptila gutturalis
Neognathae,Galliformes,Phasianidae,Dendroperdix,Dendroperdix sephaena
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis squamatus
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis ahantensis
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis griseostriatus
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis hildebrandti
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis bicalcaratus
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis icterorhynchus
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis clappertoni
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis harwoodi
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis swierstrai
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis camerunensis
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis nobilis
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis jacksoni
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis castaneicollis
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis atrifrons
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis ochropectus
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis erckelii
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis hartlaubi
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis adspersus
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis capensis
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis natalensis
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis leucoscepus
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis rufopictus
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis afer
Neognathae,Galliformes,Phasianidae,Pternistis,Pternistis swainsonii
Neognathae,Galliformes,Phasianidae,Perdix,Perdix perdix
Neognathae,Galliformes,Phasianidae,Perdix,Perdix dauurica
Neognathae,Galliformes,Phasianidae,Perdix,Perdix hodgsoniae
Neognathae,Galliformes,Phasianidae,Rhizothera,Rhizothera longirostris
Neognathae,Galliformes,Phasianidae,Rhizothera,Rhizothera dulitensis
Neognathae,Galliformes,Phasianidae,Margaroperdix,Margaroperdix madagarensis
Neognathae,Galliformes,Phasianidae,Melanoperdix,Melanoperdix niger
Neognathae,Galliformes,Phasianidae,Coturnix,Coturnix coturnix
Neognathae,Galliformes,Phasianidae,Coturnix,Coturnix japonica
Neognathae,Galliformes,Phasianidae,Coturnix,Coturnix coromandelica
Neognathae,Galliformes,Phasianidae,Coturnix,Coturnix delegorguei
Neognathae,Galliformes,Phasianidae,Coturnix,Coturnix pectoralis
Neognathae,Galliformes,Phasianidae,Coturnix,Coturnix novaezelandiae
Neognathae,Galliformes,Phasianidae,Coturnix,Coturnix ypsilophora
Neognathae,Galliformes,Phasianidae,Excalfactoria,Excalfactoria chinensis
Neognathae,Galliformes,Phasianidae,Excalfactoria,Excalfactoria adansonii
Neognathae,Galliformes,Phasianidae,Anurophasis,Anurophasis monorthonyx
Neognathae,Galliformes,Phasianidae,Perdicula,Perdicula asiatica
Neognathae,Galliformes,Phasianidae,Perdicula,Perdicula argoondah
Neognathae,Galliformes,Phasianidae,Perdicula,Perdicula erythrorhyncha
Neognathae,Galliformes,Phasianidae,Perdicula,Perdicula manipurensis
Neognathae,Galliformes,Phasianidae,Ophrysia,Ophrysia superciliosa
Neognathae,Galliformes,Phasianidae,Xenoperdix,Xenoperdix udzungwensis
Neognathae,Galliformes,Phasianidae,Xenoperdix,Xenoperdix obscuratus
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila torqueola
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila rufogularis
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila atrogularis
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila crudigularis
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila mandellii
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila brunneopectus
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila rufipectus
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila gingica
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila davidi
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila cambodiana
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila diversa
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila campbelli
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila rolli
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila sumatrana
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila orientalis
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila javanica
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila rubrirostris
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila hyperythra
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila ardens
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila charltonii
Neognathae,Galliformes,Phasianidae,Arborophila,Arborophila chloropus
Neognathae,Galliformes,Phasianidae,Caloperdix,Caloperdix oculeus
Neognathae,Galliformes,Phasianidae,Haematortyx,Haematortyx sanguiniceps
Neognathae,Galliformes,Phasianidae,Rollulus,Rollulus rouloul
Neognathae,Galliformes,Phasianidae,Bambusicola,Bambusicola fytchii
Neognathae,Galliformes,Phasianidae,Bambusicola,Bambusicola thoracicus
Neognathae,Galliformes,Phasianidae,Bambusicola,Bambusicola sonorivox
Neognathae,Galliformes,Phasianidae,Galloperdix,Galloperdix spadicea
Neognathae,Galliformes,Phasianidae,Galloperdix,Galloperdix lunulata
Neognathae,Galliformes,Phasianidae,Galloperdix,Galloperdix bicalcarata
Neognathae,Galliformes,Phasianidae,Ithaginis,Ithaginis cruentus
Neognathae,Galliformes,Phasianidae,Tragopan,Tragopan melanocephalus
Neognathae,Galliformes,Phasianidae,Tragopan,Tragopan satyra
Neognathae,Galliformes,Phasianidae,Tragopan,Tragopan blythii
Neognathae,Galliformes,Phasianidae,Tragopan,Tragopan temminckii
Neognathae,Galliformes,Phasianidae,Tragopan,Tragopan caboti
Neognathae,Galliformes,Phasianidae,Pucrasia,Pucrasia macrolopha
Neognathae,Galliformes,Phasianidae,Lophophorus,Lophophorus impejanus
Neognathae,Galliformes,Phasianidae,Lophophorus,Lophophorus sclateri
Neognathae,Galliformes,Phasianidae,Lophophorus,Lophophorus lhuysii
Neognathae,Galliformes,Phasianidae,Gallus,Gallus gallus
Neognathae,Galliformes,Phasianidae,Gallus,Gallus sonneratii
Neognathae,Galliformes,Phasianidae,Gallus,Gallus lafayettii
Neognathae,Galliformes,Phasianidae,Gallus,Gallus varius
Neognathae,Galliformes,Phasianidae,Lophura,Lophura leucomelanos
Neognathae,Galliformes,Phasianidae,Lophura,Lophura nycthemera
Neognathae,Galliformes,Phasianidae,Lophura,Lophura edwardsi
Neognathae,Galliformes,Phasianidae,Lophura,Lophura swinhoii
Neognathae,Galliformes,Phasianidae,Lophura,Lophura hoogerwerfi
Neognathae,Galliformes,Phasianidae,Lophura,Lophura inornata
Neognathae,Galliformes,Phasianidae,Lophura,Lophura erythrophthalma
Neognathae,Galliformes,Phasianidae,Lophura,Lophura ignita
Neognathae,Galliformes,Phasianidae,Lophura,Lophura diardi
Neognathae,Galliformes,Phasianidae,Lophura,Lophura bulweri
Neognathae,Galliformes,Phasianidae,Crossoptilon,Crossoptilon crossoptilon
Neognathae,Galliformes,Phasianidae,Crossoptilon,Crossoptilon harmani
Neognathae,Galliformes,Phasianidae,Crossoptilon,Crossoptilon mantchuricum
Neognathae,Galliformes,Phasianidae,Crossoptilon,Crossoptilon auritum
Neognathae,Galliformes,Phasianidae,Catreus,Catreus wallichii
Neognathae,Galliformes,Phasianidae,Syrmaticus,Syrmaticus ellioti
Neognathae,Galliformes,Phasianidae,Syrmaticus,Syrmaticus humiae
Neognathae,Galliformes,Phasianidae,Syrmaticus,Syrmaticus mikado
Neognathae,Galliformes,Phasianidae,Syrmaticus,Syrmaticus soemmerringii
Neognathae,Galliformes,Phasianidae,Syrmaticus,Syrmaticus reevesii
Neognathae,Galliformes,Phasianidae,Phasianus,Phasianus colchicus
Neognathae,Galliformes,Phasianidae,Phasianus,Phasianus versicolor
Neognathae,Galliformes,Phasianidae,Chrysolophus,Chrysolophus pictus
Neognathae,Galliformes,Phasianidae,Chrysolophus,Chrysolophus amherstiae
Neognathae,Galliformes,Phasianidae,Polyplectron,Polyplectron chalcurum
Neognathae,Galliformes,Phasianidae,Polyplectron,Polyplectron inopinatum
Neognathae,Galliformes,Phasianidae,Polyplectron,Polyplectron germaini
Neognathae,Galliformes,Phasianidae,Polyplectron,Polyplectron bicalcaratum
Neognathae,Galliformes,Phasianidae,Polyplectron,Polyplectron katsumatae
Neognathae,Galliformes,Phasianidae,Polyplectron,Polyplectron malacense
Neognathae,Galliformes,Phasianidae,Polyplectron,Polyplectron schleiermacheri
Neognathae,Galliformes,Phasianidae,Polyplectron,Polyplectron napoleonis
Neognathae,Galliformes,Phasianidae,Rheinardia,Rheinardia ocellata
Neognathae,Galliformes,Phasianidae,Argusianus,Argusianus argus
Neognathae,Galliformes,Phasianidae,Pavo,Pavo cristatus
Neognathae,Galliformes,Phasianidae,Pavo,Pavo muticus
Neognathae,Galliformes,Phasianidae,Afropavo,Afropavo congensis
Neoaves,Gaviiformes,Gaviidae,Gavia,Gavia stellata
Neoaves,Gaviiformes,Gaviidae,Gavia,Gavia arctica
Neoaves,Gaviiformes,Gaviidae,Gavia,Gavia pacifica
Neoaves,Gaviiformes,Gaviidae,Gavia,Gavia immer
Neoaves,Gaviiformes,Gaviidae,Gavia,Gavia adamsii
Neoaves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus
Neoaves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes forsteri
Neoaves,Sphenisciformes,Spheniscidae,Pygoscelis,Pygoscelis papua
Neoaves,Sphenisciformes,Spheniscidae,Pygoscelis,Pygoscelis adeliae
Neoaves,Sphenisciformes,Spheniscidae,Pygoscelis,Pygoscelis antarcticus
Neoaves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes pachyrhynchus
Neoaves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes robustus
Neoaves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes sclateri
Neoaves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome
Neoaves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes moseleyi
Neoaves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes schlegeli
Neoaves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysolophus
Neoaves,Sphenisciformes,Spheniscidae,Megadyptes,Megadyptes antipodes
Neoaves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula minor
Neoaves,Sphenisciformes,Spheniscidae,Spheniscus,Spheniscus demersus
Neoaves,Sphenisciformes,Spheniscidae,Spheniscus,Spheniscus magellanicus
Neoaves,Sphenisciformes,Spheniscidae,Spheniscus,Spheniscus humboldti
Neoaves,Sphenisciformes,Spheniscidae,Spheniscus,Spheniscus mendiculus
Neoaves,Procellariiformes,Oceanitidae,Oceanites,Oceanites oceanicus
Neoaves,Procellariiformes,Oceanitidae,Oceanites,Oceanites gracilis
Neoaves,Procellariiformes,Oceanitidae,Oceanites,Oceanites pincoyae
Neoaves,Procellariiformes,Oceanitidae,Garrodia,Garrodia nereis
Neoaves,Procellariiformes,Oceanitidae,Pelagodroma,Pelagodroma marina
Neoaves,Procellariiformes,Oceanitidae,Fregetta,Fregetta grallaria
Neoaves,Procellariiformes,Oceanitidae,Fregetta,Fregetta tropica
Neoaves,Procellariiformes,Oceanitidae,Fregetta,Fregetta maoriana
Neoaves,Procellariiformes,Oceanitidae,Nesofregetta,Nesofregetta fuliginosa
Neoaves,Procellariiformes,Diomedeidae,Phoebastria,Phoebastria immutabilis
Neoaves,Procellariiformes,Diomedeidae,Phoebastria,Phoebastria nigripes
Neoaves,Procellariiformes,Diomedeidae,Phoebastria,Phoebastria irrorata
Neoaves,Procellariiformes,Diomedeidae,Phoebastria,Phoebastria albatrus
Neoaves,Procellariiformes,Diomedeidae,Diomedea,Diomedea exulans
Neoaves,Procellariiformes,Diomedeidae,Diomedea,Diomedea antipodensis
Neoaves,Procellariiformes,Diomedeidae,Diomedea,Diomedea amsterdamensis
Neoaves,Procellariiformes,Diomedeidae,Diomedea,Diomedea dabbenena
Neoaves,Procellariiformes,Diomedeidae,Diomedea,Diomedea epomophora
Neoaves,Procellariiformes,Diomedeidae,Diomedea,Diomedea sanfordi
Neoaves,Procellariiformes,Diomedeidae,Phoebetria,Phoebetria fusca
Neoaves,Procellariiformes,Diomedeidae,Phoebetria,Phoebetria palpebrata
Neoaves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche melanophris
Neoaves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche impavida
Neoaves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche cauta
Neoaves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche eremita
Neoaves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche salvini
Neoaves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche chrysostoma
Neoaves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche chlororhynchos
Neoaves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche carteri
Neoaves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche bulleri
Neoaves,Procellariiformes,Hydrobatidae,Hydrobates,Hydrobates pelagicus
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma microsoma
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma tethys
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma castro
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma monteiroi
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma jabejabe
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma monorhis
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma leucorhoa
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma socorroensis
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma cheimomnestes
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma markhami
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma tristrami
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma melania
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma macrodactyla
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma matsudairae
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma homochroa
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma hornbyi
Neoaves,Procellariiformes,Hydrobatidae,Oceanodroma,Oceanodroma furcata
Neoaves,Procellariiformes,Procellariidae,Macronectes,Macronectes giganteus
Neoaves,Procellariiformes,Procellariidae,Macronectes,Macronectes halli
Neoaves,Procellariiformes,Procellariidae,Fulmarus,Fulmarus glacialis
Neoaves,Procellariiformes,Procellariidae,Fulmarus,Fulmarus glacialoides
Neoaves,Procellariiformes,Procellariidae,Thalassoica,Thalassoica antarctica
Neoaves,Procellariiformes,Procellariidae,Daption,Daption capense
Neoaves,Procellariiformes,Procellariidae,Pagodroma,Pagodroma nivea
Neoaves,Procellariiformes,Procellariidae,Halobaena,Halobaena caerulea
Neoaves,Procellariiformes,Procellariidae,Pachyptila,Pachyptila vittata
Neoaves,Procellariiformes,Procellariidae,Pachyptila,Pachyptila salvini
Neoaves,Procellariiformes,Procellariidae,Pachyptila,Pachyptila desolata
Neoaves,Procellariiformes,Procellariidae,Pachyptila,Pachyptila belcheri
Neoaves,Procellariiformes,Procellariidae,Pachyptila,Pachyptila turtur
Neoaves,Procellariiformes,Procellariidae,Pachyptila,Pachyptila crassirostris
Neoaves,Procellariiformes,Procellariidae,Aphrodroma,Aphrodroma brevirostris
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma macroptera
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma lessonii
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma gouldi
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma incerta
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma solandri
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma magentae
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma ultima
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma mollis
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma madeira
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma feae
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma deserta
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma cahow
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma hasitata
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma caribbaea
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma externa
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma occulta
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma neglecta
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma heraldica
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma arminjoniana
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma atrata
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma alba
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma baraui
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma sandwichensis
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma phaeopygia
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma inexpectata
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma cervicalis
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma nigripennis
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma axillaris
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma hypoleuca
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma leucoptera
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma brevipes
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma cookii
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma defilippiana
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma longirostris
Neoaves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma pycrofti
Neoaves,Procellariiformes,Procellariidae,Pseudobulweria,Pseudobulweria aterrima
Neoaves,Procellariiformes,Procellariidae,Pseudobulweria,Pseudobulweria rupinarum
Neoaves,Procellariiformes,Procellariidae,Pseudobulweria,Pseudobulweria rostrata
Neoaves,Procellariiformes,Procellariidae,Pseudobulweria,Pseudobulweria becki
Neoaves,Procellariiformes,Procellariidae,Pseudobulweria,Pseudobulweria macgillivrayi
Neoaves,Procellariiformes,Procellariidae,Procellaria,Procellaria cinerea
Neoaves,Procellariiformes,Procellariidae,Procellaria,Procellaria aequinoctialis
Neoaves,Procellariiformes,Procellariidae,Procellaria,Procellaria conspicillata
Neoaves,Procellariiformes,Procellariidae,Procellaria,Procellaria parkinsoni
Neoaves,Procellariiformes,Procellariidae,Procellaria,Procellaria westlandica
Neoaves,Procellariiformes,Procellariidae,Calonectris,Calonectris leucomelas
Neoaves,Procellariiformes,Procellariidae,Calonectris,Calonectris diomedea
Neoaves,Procellariiformes,Procellariidae,Calonectris,Calonectris borealis
Neoaves,Procellariiformes,Procellariidae,Calonectris,Calonectris edwardsii
Neoaves,Procellariiformes,Procellariidae,Ardenna,Ardenna pacifica
Neoaves,Procellariiformes,Procellariidae,Ardenna,Ardenna bulleri
Neoaves,Procellariiformes,Procellariidae,Ardenna,Ardenna grisea
Neoaves,Procellariiformes,Procellariidae,Ardenna,Ardenna tenuirostris
Neoaves,Procellariiformes,Procellariidae,Ardenna,Ardenna creatopus
Neoaves,Procellariiformes,Procellariidae,Ardenna,Ardenna carneipes
Neoaves,Procellariiformes,Procellariidae,Ardenna,Ardenna gravis
Neoaves,Procellariiformes,Procellariidae,Puffinus,Puffinus nativitatis
Neoaves,Procellariiformes,Procellariidae,Puffinus,Puffinus puffinus
Neoaves,Procellariiformes,Procellariidae,Puffinus,Puffinus yelkouan
Neoaves,Procellariiformes,Procellariidae,Puffinus,Puffinus mauretanicus
Neoaves,Procellariiformes,Procellariidae,Puffinus,Puffinus bryani
Neoaves,Procellariiformes,Procellariidae,Puffinus,Puffinus opisthomelas
Neoaves,Procellariiformes,Procellariidae,Puffinus,Puffinus auricularis
Neoaves,Procellariiformes,Procellariidae,Puffinus,Puffinus newelli
Neoaves,Procellariiformes,Procellariidae,Puffinus,Puffinus myrtae
Neoaves,Procellariiformes,Procellariidae,Puffinus,Puffinus gavia
Neoaves,Procellariiformes,Procellariidae,Puffinus,Puffinus huttoni
Neoaves,Procellariiformes,Procellariidae,Puffinus,Puffinus lherminieri
Neoaves,Procellariiformes,Procellariidae,Puffinus,Puffinus persicus
